30.03.2016 02:00, 136, 7.5
30.03.2016 03:00, 138, 7.5
30.03.2016 04:00, 137, 7.5
30.03.2016 05:00, 136, 7.4
30.03.2016 06:00, 136, 7.1
30.03.2016 07:00, 136, 7.0
30.03.2016 08:00, 137, 6.8
30.03.2016 09:00, 138, 7.0
30.03.2016 10:00, 137, 6.9
30.03.2016 11:00, 137, 7.1
30.03.2016 12:00, 136, 7.1
30.03.2016 13:00, 137, 7.2
30.03.2016 14:00, 137, 7.2
30.03.2016 15:00, 137, 7.4
30.03.2016 16:00, 137, 7.7
30.03.2016 17:00, 136, 7.2
30.03.2016 18:00, 136, 8.1
30.03.2016 19:00, 137, 8.0
30.03.2016 20:00, 137, 8.0
30.03.2016 21:00, 137, 7.8
30.03.2016 22:00, 137, 9.0
30.03.2016 23:00, 137, 9.0
31.03.2016 00:00, 137, 8.6
31.03.2016 01:00, 137, 8.4
31.03.2016 02:00, 137, 8.7
31.03.2016 03:00, 137, 8.8
31.03.2016 04:00, 137, 9.0
31.03.2016 05:00, 137, 9.0
31.03.2016 05:45, 137, 9.0
31.03.2016 06:45, 137, 8.9
31.03.2016 08:00, 137, 8.6
31.03.2016 09:00, 137, 8.3
31.03.2016 10:00, 137, 8.2
31.03.2016 11:00, 137, 8.1
31.03.2016 12:00, 138, 8.0
31.03.2016 13:00, 137, 8.0
31.03.2016 14:00, 137, 8.1
31.03.2016 15:00, 137, 7.6
31.03.2016 16:00, 137, 7.6
31.03.2016 17:00, 137, 7.2
31.03.2016 18:00, 137, 7.0
31.03.2016 19:00, 138, 6.9
31.03.2016 20:00, 138, 6.8
31.03.2016 21:00, 137, 6.8
31.03.2016 22:00, 138, 7.2
31.03.2016 23:00, 138, 7.1
01.04.2016 00:00, 138, 6.7
01.04.2016 01:00, 139, 6.7
01.04.2016 02:00, 139, 6.5
01.04.2016 03:00, 139, 6.4
01.04.2016 04:00, 138, 6.3
01.04.2016 05:00, 139, 6.2
01.04.2016 06:00, 139, 6.2
01.04.2016 07:00, 139, 6.2
01.04.2016 08:00, 139, 6.2
01.04.2016 09:00, 139, 6.2
01.04.2016 10:00, 139, 6.4
01.04.2016 11:00, 138, 6.5
01.04.2016 12:00, 140, 6.7
01.04.2016 13:00, 140, 7.3
01.04.2016 14:00, 140, 7.9
01.04.2016 15:00, 140, 7.9
01.04.2016 16:00, 139, 7.8
01.04.2016 17:00, 139, 7.9
01.04.2016 18:00, 140, 7.9
01.04.2016 19:00, 140, 7.9
01.04.2016 20:00, 140, 7.9
01.04.2016 21:00, 140, 7.9
01.04.2016 22:00, 140, 7.9
01.04.2016 23:00, 140, 7.9
02.04.2016 00:00, 140, 7.9
02.04.2016 01:00, 140, 7.8
02.04.2016 02:00, 140, 7.8
02.04.2016 03:00, 140, 7.8
02.04.2016 04:00, 140, 7.8
02.04.2016 05:00, 140, 7.8
02.04.2016 06:00, 140, 7.8
02.04.2016 07:00, 140, 7.7
02.04.2016 08:00, 140, 7.7
02.04.2016 09:00, 140, 7.7
02.04.2016 10:00, 140, 7.8
02.04.2016 11:00, 140, 8.0
02.04.2016 12:00, 140, 8.2
02.04.2016 13:00, 140, 8.6
02.04.2016 14:00, 140, 8.8
02.04.2016 15:00, 140, 9.1
02.04.2016 16:00, 140, 9.0
02.04.2016 17:00, 140, 8.9
02.04.2016 18:00, 140, 8.8
02.04.2016 19:00, 140, 9.2
02.04.2016 20:00, 140, 9.3
02.04.2016 21:00, 140, 9.3
02.04.2016 22:00, 140, 9.3
02.04.2016 23:00, 141, 9.2
03.04.2016 00:00, 140, 9.1
03.04.2016 01:00, 141, 8.9
03.04.2016 02:00, 140, 8.8
03.04.2016 03:00, 140, 8.6
03.04.2016 04:00, 140, 8.5
03.04.2016 05:00, 141, 8.4
03.04.2016 06:00, 140, 8.2
03.04.2016 06:45, 140, 8.1
03.04.2016 08:00, 141, 7.8
03.04.2016 09:00, 140, 7.7
03.04.2016 10:00, 140, 8.1
03.04.2016 11:00, 140, 8.4
03.04.2016 12:00, 140, 8.9
03.04.2016 13:00, 140, 9.1
03.04.2016 14:00, 140, 9.3
03.04.2016 15:00, 140, 9.3
03.04.2016 16:00, 140, 9.5
03.04.2016 17:00, 140, 9.6
03.04.2016 18:00, 140, 9.4
03.04.2016 19:00, 140, 9.7
03.04.2016 20:00, 140, 10.2
03.04.2016 21:00, 140, 10.2
03.04.2016 22:00, 141, 10.2
03.04.2016 23:00, 141, 10.1
04.04.2016 00:00, 141, 10.1
04.04.2016 01:00, 141, 9.6
04.04.2016 02:00, 140, 9.4
04.04.2016 03:00, 140, 9.4
04.04.2016 04:00, 140, 9.3
04.04.2016 05:00, 140, 9.3
04.04.2016 06:00, 141, 9.0
04.04.2016 07:00, 140, 8.8
04.04.2016 08:00, 140, 8.6
04.04.2016 09:00, 140, 8.3
04.04.2016 10:00, 140, 8.3
04.04.2016 11:00, 140, 8.2
04.04.2016 12:00, 140, 9.7
04.04.2016 13:00, 140, 10.1
04.04.2016 14:00, 140, 9.9
04.04.2016 15:00, 140, 10.0
04.04.2016 16:00, 140, 10.0
04.04.2016 17:00, 140, 10.3
04.04.2016 18:00, 140, 10.5
04.04.2016 19:00, 141, 11.5
04.04.2016 19:45, 141, 11.4
04.04.2016 21:00, 141, 11.7
04.04.2016 22:00, 141, 11.9
04.04.2016 23:00, 141, 11.2
05.04.2016 00:00, 141, 10.5
05.04.2016 01:00, 141, 10.4
05.04.2016 02:00, 140, 10.2
05.04.2016 03:00, 140, 10.0
05.04.2016 04:00, 141, 9.4
05.04.2016 05:00, 140, 9.0
05.04.2016 06:00, 141, 10.1
05.04.2016 07:00, 140, 9.7
05.04.2016 08:00, 140, 9.1
05.04.2016 09:00, 140, 8.9
05.04.2016 10:00, 140, 9.1
05.04.2016 11:00, 140, 9.1
05.04.2016 12:00, 140, 8.9
05.04.2016 13:00, 139, 8.6
05.04.2016 14:00, 139, 8.5
05.04.2016 15:00, 140, 8.0
05.04.2016 16:00, 140, 8.7
05.04.2016 17:00, 140, 9.6
05.04.2016 18:00, 140, 8.9
05.04.2016 19:00, 140, 8.6
05.04.2016 20:00, 140, 8.2
05.04.2016 21:00, 140, 9.1
05.04.2016 22:00, 140, 10.4
05.04.2016 22:45, 141, 10.4
06.04.2016 00:00, 141, 10.2
06.04.2016 01:00, 141, 10.3
06.04.2016 02:00, 140, 10.3
06.04.2016 03:00, 139, 10.2
06.04.2016 04:00, 140, 10.1
06.04.2016 05:00, 140, 10.1
06.04.2016 06:00, 141, 10.1
06.04.2016 07:00, 140, 10.1
06.04.2016 08:00, 140, 10.1
06.04.2016 09:00, 140, 10.1
06.04.2016 10:00, 140, 10.1
06.04.2016 11:00, 140, 10.1
06.04.2016 12:00, 140, 10.1
06.04.2016 13:00, 140, 10.1
06.04.2016 14:00, 140, 10.2
06.04.2016 15:00, 139, 10.2
06.04.2016 16:00, 139, 10.2
06.04.2016 17:00, 139, 10.2
06.04.2016 18:00, 139, 10.1
06.04.2016 19:00, 139, 10.0
06.04.2016 20:00, 139, 10.1
06.04.2016 21:00, 139, 10.0
06.04.2016 22:00, 139, 10.0
06.04.2016 23:00, 139, 10.0
07.04.2016 00:00, 139, 10.0
07.04.2016 01:00, 138, 9.9
07.04.2016 02:00, 139, 9.9
07.04.2016 03:00, 140, 9.9
07.04.2016 04:00, 139, 9.9
07.04.2016 05:00, 139, 9.9
07.04.2016 06:00, 138, 9.9
07.04.2016 07:00, 139, 8.9
07.04.2016 08:00, 139, 8.7
07.04.2016 09:00, 139, 8.6
07.04.2016 10:00, 139, 8.6
07.04.2016 11:00, 139, 8.5
07.04.2016 12:00, 139, 8.3
07.04.2016 13:00, 139, 8.3
07.04.2016 14:00, 139, 8.3
07.04.2016 15:00, 140, 8.4
07.04.2016 16:00, 140, 8.9
07.04.2016 17:00, 140, 9.0
07.04.2016 18:00, 140, 9.0
07.04.2016 19:00, 140, 8.9
07.04.2016 20:00, 140, 9.0
07.04.2016 21:00, 140, 8.9
07.04.2016 22:00, 140, 9.1
07.04.2016 23:00, 140, 9.1
08.04.2016 00:00, 140, 9.1
08.04.2016 01:00, 140, 9.1
08.04.2016 02:00, 140, 9.2
08.04.2016 03:00, 140, 9.3
08.04.2016 04:00, 140, 9.5
08.04.2016 05:00, 139, 9.5
08.04.2016 06:00, 140, 9.5
08.04.2016 07:00, 140, 9.4
08.04.2016 08:00, 140, 9.4
08.04.2016 09:00, 140, 9.2
08.04.2016 10:00, 140, 9.2
08.04.2016 11:00, 140, 9.1
08.04.2016 12:00, 140, 9.1
08.04.2016 13:00, 140, 9.1
08.04.2016 14:00, 140, 9.1
08.04.2016 15:00, 140, 9.1
08.04.2016 16:00, 140, 9.1
08.04.2016 17:00, 139, 9.1
08.04.2016 18:00, 140, 9.1
08.04.2016 19:00, 139, 9.0
08.04.2016 20:00, 140, 9.0
08.04.2016 21:00, 140, 9.0
08.04.2016 22:00, 140, 9.0
08.04.2016 23:00, 140, 9.0
